Date/Time, 2021-01-27_08:44
20,21.64
10,28.19
30,24.52
40,24.24
50,23.45
10,22.94
20,25.15
40,22.00
30,23.50
50,26.81
20,23.63
10,21.59
30,23.18
50,23.13
40,24.23
10,21.96
20,22.33
30,23.64
50,23.56
40,22.55
10,24.66
20,22.59
30,23.66
40,26.86
10,22.25
50,23.00
20,24.47
40,24.04
30,24.55
50,22.18
10,34.50
30,22.99
20,24.58
50,22.35
40,23.53
10,29.68
20,24.72
30,24.32
40,24.71
50,23.74
20,22.78
10,21.94
30,24.00
40,24.26
50,22.87
10,23.98
20,21.09
30,23.17
40,22.74
50,23.03
10,21.45
20,22.98
30,24.02
40,22.77
10,26.13
20,23.10
50,28.10
40,24.20
30,22.25
50,22.88
30,21.31
20,21.75
10,21.41
50,24.19
40,23.78
10,21.58
20,22.75
40,23.83
30,22.82
50,21.88
20,30.18
10,25.70
50,23.80
30,21.98
40,24.45
10,21.44
20,22.62
30,18.77
40,23.94
50,21.28
10,22.32
30,22.34
20,21.74
40,24.25
50,22.64
10,22.95
20,24.75
40,21.55
30,22.89
50,23.81
20,23.13
10,23.46
30,23.65
40,31.18
50,22.38
10,23.62
30,26.02
20,23.31
40,23.86
10,25.18
50,23.10
20,25.03
40,23.04
30,25.54
50,23.73
10,21.74
20,26.46
30,23.08
40,22.61
50,23.18
10,22.12
30,22.77
20,25.72
40,22.94
50,24.43
10,24.18
20,23.24
30,24.05
40,24.16
50,22.67
10,22.95
20,25.61
30,28.27
50,23.34
40,23.65
10,24.15
20,24.08
30,23.49
40,23.23
50,24.31
10,22.19
20,26.79
30,25.92
40,22.43
50,24.62
10,22.74
20,23.29
30,23.59
40,22.76
50,23.19
10,32.23
20,22.68
30,25.11
40,21.97
50,24.64
10,25.11
20,22.42
30,22.83
40,22.55
10,25.74
50,23.24
20,22.25
30,23.47
50,22.23
40,21.30
10,25.07
20,22.18
30,24.01
40,21.20
50,23.62
10,21.86
20,22.34
30,24.60
40,21.54
50,23.88
10,23.48
20,26.17
30,22.05
40,25.01
50,23.46
10,24.56
20,24.84
30,22.91
50,25.27
40,22.34
10,24.42
20,25.29
30,23.71
40,21.88
20,21.28
50,22.15
10,21.44
30,22.92
50,24.87
40,24.36
30,21.93
10,24.69
20,21.90
40,22.27
10,23.61
50,24.66
20,22.97
40,21.51
30,23.44
50,23.35
10,21.82
20,21.26
30,22.69
50,24.36
40,25.18
10,21.74
30,24.65
20,24.29
50,23.67
40,22.77
10,30.12
30,25.95
20,24.42
40,22.95
50,22.96
20,24.45
10,21.48
30,25.46
40,23.24
50,23.88
10,20.18
20,27.27
30,23.19
40,23.62
50,21.92
10,28.85
20,22.42
30,24.86
40,22.33
10,23.67
50,24.80
20,21.29
30,22.74
40,28.75
50,24.30
10,24.06
30,21.15
20,22.09
40,24.01
10,22.07
50,23.61
30,24.29
20,23.75
40,24.28
50,21.80
10,24.21
20,23.76
30,21.68
40,23.62
50,23.59
10,27.32
20,23.37
30,22.05
40,24.35
50,27.48
10,25.92
30,27.44
20,24.38
40,25.47
50,22.06
10,20.68
20,26.33
30,24.89
40,23.61
50,24.74
10,20.97
20,23.95
30,23.86
40,24.55
50,23.55
10,23.21
20,25.88
30,21.96
40,23.07
50,22.52
10,23.76
20,23.83
30,20.78
40,25.35
50,23.15
10,21.45
20,21.03
30,23.98
40,25.61
50,23.05
10,21.53
20,25.94
30,22.71
40,23.47
10,21.37
50,22.94
20,22.47
30,23.83
40,24.36
50,22.91
20,22.58
10,25.54
30,22.63
40,27.28
50,22.39
10,23.40
20,22.74
30,24.77
40,23.42
50,22.79
10,26.08
20,21.32
30,24.11
40,25.19
50,23.71
10,21.41
20,22.41
30,24.35
40,22.75
50,23.90
10,22.49
20,22.86
30,26.44
40,23.65
50,23.80
10,28.61
20,24.41
30,22.84
40,22.97
50,24.57
10,24.41
20,23.92
30,22.62
40,22.67
50,23.20
10,22.25
20,25.46
30,24.06
40,22.56
50,22.70
10,25.17
20,22.08
30,22.56
40,24.45
10,24.77
50,23.57
20,24.52
30,23.37
40,24.06
50,22.83
10,23.84
20,20.75
30,25.58
40,23.70
50,22.28
10,24.81
30,20.90
20,22.63
40,22.44
50,22.72
10,21.64
20,24.94
30,25.35
40,22.84
50,24.57
10,31.55
20,25.37
30,22.74
40,23.29
50,22.76
10,25.64
20,21.59
30,21.94
40,24.73
50,24.03
10,20.82
20,23.16
30,24.05
40,21.48
50,23.10
20,21.61
10,22.27
30,24.94
40,22.79
50,23.50
10,26.36
20,22.73
30,25.32
40,24.37
50,23.24
10,24.39
20,22.12
30,24.17
40,23.53
50,23.34
10,23.86
20,24.73
30,23.76
40,23.95
50,31.97
10,29.17
20,23.44
30,23.67
40,22.57
50,22.59
10,37.21
20,21.22
30,22.05
40,24.33
50,23.46
10,23.97
20,23.08
30,22.55
50,22.12
40,23.61
10,24.69
