Date/Time, 2021-01-26_02:43
30,36.18
10,43.96
20,28.86
10,35.70
40,35.72
50,37.36
30,44.88
20,42.58
40,34.96
50,37.31
10,41.68
20,34.33
30,41.34
40,35.49
50,37.91
10,32.77
20,38.55
30,35.53
40,41.24
10,41.67
50,45.30
20,37.26
30,36.34
40,44.78
50,40.77
10,35.10
20,38.14
30,35.08
40,39.09
50,42.14
10,44.61
20,38.45
30,38.50
40,39.90
50,42.11
10,42.35
30,35.94
20,38.13
40,38.22
10,32.83
50,34.87
20,38.57
30,36.28
40,39.10
50,40.07
20,31.94
10,35.49
30,35.07
50,36.75
40,38.72
10,33.32
20,38.55
30,49.93
40,39.23
50,46.00
10,43.78
20,39.16
30,32.32
40,40.39
50,40.08
10,28.72
20,32.12
30,36.06
40,35.63
50,38.80
10,34.65
20,42.13
30,33.57
40,36.69
50,34.59
10,39.66
20,55.91
30,34.10
40,37.61
50,42.83
10,29.44
20,39.72
30,31.95
40,43.90
50,38.78
10,28.76
20,34.81
30,38.89
40,37.84
50,34.91
10,36.41
20,41.71
30,33.40
40,35.96
50,36.69
10,39.48
20,36.48
30,45.50
40,48.79
50,43.80
10,36.15
20,42.58
30,37.66
40,43.42
50,37.65
10,40.84
20,37.55
30,36.15
40,40.73
50,35.40
10,31.67
20,42.72
30,35.98
40,33.86
50,42.53
10,30.64
20,46.41
30,36.60
40,38.14
50,38.32
10,31.18
20,36.67
30,44.69
40,39.75
50,36.99
10,32.43
20,36.02
30,39.35
40,38.10
50,33.82
10,33.45
20,35.96
30,36.69
50,34.59
40,45.19
10,33.00
20,47.86
30,39.31
40,34.77
50,37.33
10,31.57
20,37.16
30,36.93
40,39.48
50,37.43
20,30.69
10,40.66
30,35.95
40,36.71
50,38.80
10,34.98
20,37.96
30,36.01
40,34.21
10,42.33
50,35.61
20,31.93
30,36.95
40,36.38
50,38.07
20,35.53
10,36.01
30,37.72
40,42.67
50,42.48
10,30.93
20,36.10
30,38.14
40,40.50
50,46.05
10,36.58
20,43.35
30,31.62
40,39.21
50,36.56
10,39.68
20,36.91
30,35.59
40,42.36
50,36.96
10,30.44
20,34.78
30,42.30
40,40.52
50,39.25
10,39.84
20,28.10
30,41.67
40,34.35
50,44.22
20,32.15
10,33.05
30,35.49
40,38.42
50,39.71
10,36.22
20,37.82
30,46.79
40,43.44
50,33.18
10,32.23
20,30.80
30,31.22
40,41.30
50,43.00
10,36.61
20,36.14
30,40.29
40,43.68
50,43.02
10,39.15
20,32.53
30,40.93
40,36.87
50,38.82
10,30.04
20,34.13
30,39.79
40,33.24
50,41.69
20,44.19
10,33.87
30,38.89
40,33.93
50,32.17
10,42.24
20,41.05
30,39.13
40,36.58
10,35.65
50,39.30
20,28.68
30,43.72
40,43.62
50,38.26
10,34.64
20,35.63
30,39.56
40,41.16
50,39.82
10,35.58
20,37.78
30,44.01
40,39.48
50,37.09
10,37.31
20,39.95
30,37.04
40,34.89
50,44.73
20,34.20
10,37.04
30,39.09
40,41.54
50,46.20
10,40.91
20,36.97
30,43.50
40,35.59
50,40.86
10,31.24
20,38.76
30,34.17
40,37.43
50,47.00
10,28.64
20,38.05
30,36.26
40,38.90
50,38.61
10,39.61
20,42.73
30,35.16
40,35.16
50,39.99
10,33.97
20,38.31
30,33.97
40,37.37
50,34.71
10,31.64
20,41.07
30,39.11
40,44.29
50,37.17
10,31.43
20,40.95
30,41.63
40,39.73
50,40.96
10,30.02
20,46.67
30,41.07
40,38.21
50,32.59
10,38.76
20,38.94
30,38.61
40,45.78
50,40.38
10,42.95
20,34.87
30,38.22
