Date/Time, 2021-01-26_15:12
20,21.64
10,28.19
30,24.52
50,23.45
40,24.25
10,22.94
20,25.15
30,23.50
40,22.00
50,26.81
10,21.59
20,23.63
30,23.18
40,24.23
50,23.13
10,21.96
20,22.34
30,23.64
40,22.55
50,23.56
10,24.66
20,22.58
30,23.66
40,26.86
50,23.00
10,22.25
20,24.47
30,24.56
40,24.04
50,22.18
10,34.49
20,24.59
30,22.99
40,23.53
50,22.35
10,29.68
20,24.72
30,24.32
40,24.71
50,23.74
10,21.94
20,22.78
30,24.00
40,24.26
50,22.87
10,23.98
20,21.10
30,23.17
40,22.74
50,23.03
10,21.45
20,22.98
30,24.04
40,22.77
50,28.10
10,26.13
20,23.10
30,22.25
40,24.19
50,22.89
10,21.41
20,21.75
30,21.31
40,23.78
50,24.18
10,21.58
20,22.76
30,22.81
40,23.83
50,21.88
10,25.70
20,30.18
30,21.98
40,24.45
50,23.80
10,21.44
20,22.62
30,18.77
40,23.94
50,21.28
10,22.32
20,21.74
30,22.34
40,24.25
50,22.63
10,22.95
20,24.76
30,22.89
40,21.55
50,23.81
10,23.46
20,23.13
30,23.65
40,31.15
50,22.38
10,23.61
20,23.38
30,26.02
40,23.86
50,23.10
10,25.18
20,25.03
30,25.54
40,23.04
50,23.73
10,21.74
20,26.45
30,23.09
40,22.60
50,23.18
10,22.12
20,25.72
30,22.77
40,22.94
50,24.43
10,24.18
20,23.24
30,24.04
40,24.16
50,22.67
10,22.95
20,25.61
30,28.26
40,23.64
50,23.34
10,24.15
20,24.08
30,23.49
40,23.22
50,24.31
10,22.19
20,26.79
30,25.93
40,22.44
50,24.62
10,22.74
20,23.29
30,23.59
40,22.75
50,23.19
10,32.23
20,22.68
30,25.11
40,21.97
50,24.64
10,25.08
20,22.42
30,22.83
40,22.55
50,23.24
10,25.74
20,22.26
30,23.47
40,21.30
50,22.23
10,25.07
20,22.18
30,24.01
40,21.20
50,23.62
10,21.86
20,22.34
30,24.60
40,21.54
50,23.87
10,23.48
20,26.18
30,22.05
40,25.02
50,23.46
10,24.56
20,24.83
30,22.91
40,22.34
50,25.26
10,24.42
20,25.29
30,23.72
40,21.88
50,22.15
10,21.44
20,21.28
30,22.92
40,24.36
50,24.87
10,24.69
20,21.90
30,21.94
40,22.27
50,24.65
10,23.60
20,22.97
30,23.44
40,21.51
10,21.82
50,23.34
20,21.26
30,22.69
40,25.17
50,24.36
10,21.75
20,24.29
30,24.64
40,22.77
50,23.67
10,30.14
20,24.42
30,25.95
40,22.94
50,22.96
10,21.48
20,24.45
30,25.45
40,23.24
50,23.88
10,20.18
20,27.28
30,23.18
50,21.92
40,23.63
10,28.85
20,22.41
30,24.85
50,24.80
40,22.32
10,23.67
20,21.29
30,22.73
40,28.74
50,24.30
20,22.09
10,24.06
40,24.02
30,21.15
50,23.61
10,22.07
20,23.75
30,24.29
40,24.28
50,21.80
10,24.21
20,23.76
40,23.63
30,21.67
50,23.58
10,27.32
20,23.37
30,22.05
50,27.48
40,24.35
10,25.91
20,24.38
30,27.46
40,25.47
50,22.07
10,20.68
30,24.89
20,26.33
40,23.61
50,24.74
10,20.97
20,23.95
30,23.86
40,24.55
50,23.55
20,25.87
10,23.22
30,21.96
40,23.07
50,22.52
10,23.76
20,23.83
30,20.78
40,25.34
50,23.15
10,21.45
20,21.03
30,23.98
40,25.64
50,23.05
10,21.53
20,25.94
30,22.72
40,23.47
50,22.94
10,21.38
20,22.47
30,23.83
40,24.36
50,22.92
10,25.54
20,22.58
30,22.63
40,27.28
50,22.39
10,23.40
20,22.74
30,24.76
40,23.42
50,22.79
10,26.08
20,21.32
30,24.11
40,25.19
50,23.68
10,21.41
20,22.41
30,24.35
40,22.75
50,23.89
10,22.49
20,22.86
30,26.44
40,23.65
50,23.79
10,28.61
20,24.41
30,22.84
40,22.97
50,24.57
10,24.41
20,23.92
30,22.63
40,22.68
50,23.20
10,22.25
20,25.46
30,24.06
40,22.57
50,22.70
10,25.17
20,22.07
30,22.55
40,24.45
50,23.58
10,24.76
20,24.52
30,23.37
40,24.05
50,22.83
10,23.84
20,20.76
30,25.58
40,23.70
50,22.28
10,24.81
20,22.63
30,20.90
40,22.43
50,22.71
10,21.64
20,24.94
30,25.35
40,22.84
50,24.57
10,31.56
20,25.39
30,22.74
40,23.29
50,22.76
10,25.64
20,21.59
30,21.95
40,24.73
50,24.03
10,20.82
20,23.16
30,24.05
40,21.48
50,23.10
10,22.27
20,21.60
30,24.94
40,22.79
50,23.50
10,26.36
20,22.73
30,25.32
40,24.37
50,23.24
10,24.38
20,22.12
30,24.16
40,23.53
50,23.34
10,23.88
20,24.72
30,23.77
40,23.95
50,31.96
10,29.17
20,23.44
30,23.67
40,22.57
50,22.59
10,37.18
20,21.21
30,22.05
40,24.33
50,23.46
10,23.97
20,23.08
30,22.54
40,23.61
50,22.12
10,24.69
